source_node,target_node,root_evidence_id,outcome_state,pathology,edge_type,p_outcome_given_pathology,p_outcome_given_not_pathology,log_odds_support,global_mi_norm
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Acute rhinosinusitis,E_55,V_167|V_89,Acute rhinosinusitis,ASSOCIATED_WITH,7.32171621027969e-05,0.0021213235003517427,-3.366352430548972,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Allergic sinusitis,E_55,V_167|V_89,Allergic sinusitis,ASSOCIATED_WITH,3.804740706920823e-05,0.002148119170087616,-4.033489179885444,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Anaphylaxis,E_55,V_167|V_89,Anaphylaxis,ASSOCIATED_WITH,3.5973811065544285e-05,0.0021513802101077793,-4.091046337228922,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Anemia,E_55,V_167|V_89,Anemia,ASSOCIATED_WITH,0.02309587151443492,0.0010010081875495504,3.1386452438718155,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Atrial fibrillation,E_55,V_167|V_89,Atrial fibrillation,ASSOCIATED_WITH,4.7357454063269556e-05,0.002137071167356462,-3.80944667735657,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Boerhaave,E_55,V_167|V_89,Boerhaave,ASSOCIATED_WITH,6.596306068601583e-05,0.002124476302243613,-3.472171017033833,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Bronchiectasis,E_55,V_167|V_89,Bronchiectasis,ASSOCIATED_WITH,5.298013245033112e-05,0.0021323147483282632,-3.695028015242273,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Bronchiolitis,E_55,V_167|V_89,Bronchiolitis,ASSOCIATED_WITH,0.002932551319648094,0.002093774166903155,0.3369044061661153,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Bronchitis,E_55,V_167|V_89,Bronchitis,ASSOCIATED_WITH,3.7764350453172205e-05,0.002148542653625303,-4.0411534936331455,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Bronchospasm / acute asthma exacerbation,E_55,V_167|V_89,Bronchospasm / acute asthma exacerbation,ASSOCIATED_WITH,5.011275369581559e-05,0.0021346043525248878,-3.751741566701588,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Chagas,E_55,V_167|V_89,Chagas,ASSOCIATED_WITH,0.00010715816545220746,0.002112294993260726,-2.98121552655109,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Chronic rhinosinusitis,E_55,V_167|V_89,Chronic rhinosinusitis,ASSOCIATED_WITH,0.00014521516046275232,0.00213410963851466,-2.6875818819693804,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Cluster headache,E_55,V_167|V_89,Cluster headache,ASSOCIATED_WITH,0.0005746025665581306,0.0021256311711471444,-1.308144175867344,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Croup,E_55,V_167|V_89,Croup,ASSOCIATED_WITH,0.00034106412005457026,0.002099078048160496,-1.8171805520725637,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Ebola,E_55,V_167|V_89,Ebola,ASSOCIATED_WITH,0.0012531328320802004,0.0020947077165637037,-0.5137670267357307,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Epiglottitis,E_55,V_167|V_89,Epiglottitis,ASSOCIATED_WITH,5.784024524263983e-05,0.0021289613108134773,-3.605687855261815,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:GERD,E_55,V_167|V_89,GERD,ASSOCIATED_WITH,3.8374457960781306e-05,0.002147637848440987,-4.024706167952171,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Guillain-Barré syndrome,E_55,V_167|V_89,Guillain-Barré syndrome,ASSOCIATED_WITH,4.3578681309103584e-05,0.002140973160553043,-3.8944252029375677,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:HIV (initial infection),E_55,V_167|V_89,HIV (initial infection),ASSOCIATED_WITH,0.007871309249647681,0.0019254135525435224,1.4080832386598805,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Influenza,E_55,V_167|V_89,Influenza,ASSOCIATED_WITH,3.7185780157667706e-05,0.0021494288546057044,-4.057004576036152,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Inguinal hernia,E_55,V_167|V_89,Inguinal hernia,ASSOCIATED_WITH,4.922471080482402e-05,0.0021353686469799005,-3.7699789830989214,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Larygospasm,E_55,V_167|V_89,Larygospasm,ASSOCIATED_WITH,9.026900162484202e-05,0.0021159296884547306,-3.154444839203072,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Localized edema,E_55,V_167|V_89,Localized edema,ASSOCIATED_WITH,3.583587170757929e-05,0.002151610902163336,-4.094995262804639,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Myasthenia gravis,E_55,V_167|V_89,Myasthenia gravis,ASSOCIATED_WITH,5.363080553469913e-05,0.002131829898442682,-3.6825941872788124,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Myocarditis,E_55,V_167|V_89,Myocarditis,ASSOCIATED_WITH,8.966197435667533e-05,0.00211608609819152,-3.1612660419397463,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:PSVT,E_55,V_167|V_89,PSVT,ASSOCIATED_WITH,0.019299082763374158,0.0017717729945645104,2.3880763199058137,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Pancreatic neoplasm,E_55,V_167|V_89,Pancreatic neoplasm,ASSOCIATED_WITH,5.283736658564937e-05,0.0021324227580261333,-3.6977769596186727,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Panic attack,E_55,V_167|V_89,Panic attack,ASSOCIATED_WITH,3.9842224789832265e-05,0.0021455774821293482,-3.9862121106805306,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Pericarditis,E_55,V_167|V_89,Pericarditis,ASSOCIATED_WITH,4.373496610540127e-05,0.0021407981078814674,-3.8907636666010688,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Pneumonia,E_55,V_167|V_89,Pneumonia,ASSOCIATED_WITH,3.8698192794396504e-05,0.0021471696264004857,-4.016087524936452,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Possible NSTEMI / STEMI,E_55,V_167|V_89,Possible NSTEMI / STEMI,ASSOCIATED_WITH,4.6860356138706655e-05,0.0021375477637885273,-3.8202216411381738,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Pulmonary embolism,E_55,V_167|V_89,Pulmonary embolism,ASSOCIATED_WITH,3.63002758820967e-05,0.002150841402745303,-4.081761970692293,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Pulmonary neoplasm,E_55,V_167|V_89,Pulmonary neoplasm,ASSOCIATED_WITH,6.878998417830364e-05,0.002123167445425103,-3.4295921092346817,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:SLE,E_55,V_167|V_89,SLE,ASSOCIATED_WITH,8.370302167908261e-05,0.0021177433752706362,-3.230819802239359,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Sarcoidosis,E_55,V_167|V_89,Sarcoidosis,ASSOCIATED_WITH,4.6805523051720103e-05,0.002137600968541324,-3.8214173295959037,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Scombroid food poisoning,E_55,V_167|V_89,Scombroid food poisoning,ASSOCIATED_WITH,5.372011818426001e-05,0.0021317642806859376,-3.6808994992539064,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Spontaneous pneumothorax,E_55,V_167|V_89,Spontaneous pneumothorax,ASSOCIATED_WITH,9.763718023823472e-05,0.0021141878052623286,-3.075157866408193,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Spontaneous rib fracture,E_55,V_167|V_89,Spontaneous rib fracture,ASSOCIATED_WITH,0.00017265193370165745,0.002104963871486416,-2.5007706419653166,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Stable angina,E_55,V_167|V_89,Stable angina,ASSOCIATED_WITH,5.856515373352855e-05,0.0021285096367852467,-3.5930208341913397,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Tuberculosis,E_55,V_167|V_89,Tuberculosis,ASSOCIATED_WITH,6.125574272588055e-05,0.0021269281787768828,-3.547360589662795,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:URTI,E_55,V_167|V_89,URTI,ASSOCIATED_WITH,0.005772095332671301,0.0018474712736941312,1.1392169641694698,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Unstable angina,E_55,V_167|V_89,Unstable angina,ASSOCIATED_WITH,4.689551678859501e-05,0.0021375137141366614,-3.819455680799578,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Viral pharyngitis,E_55,V_167|V_89,Viral pharyngitis,ASSOCIATED_WITH,1.6201678493891966e-05,0.002227086013028505,-4.9232731706519495,0.620014270416731
OUTCOME:E_55:V_167|V_89,PATHOLOGY:Whooping cough,E_55,V_167|V_89,Whooping cough,ASSOCIATED_WITH,0.00016260162601626016,0.0021057029536725733,-2.561095762862793,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Acute COPD exacerbation / infection,E_55,V_170,Acute COPD exacerbation / infection,ASSOCIATED_WITH,5.6366608421171295e-05,0.004001900754051751,-4.26263029088363,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Acute dystonic reactions,E_55,V_170,Acute dystonic reactions,ASSOCIATED_WITH,3.8370040672243114e-05,0.004035210563168951,-4.655510985421856,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Acute laryngitis,E_55,V_170,Acute laryngitis,ASSOCIATED_WITH,4.130695196001487e-05,0.004027744912151429,-4.579907148611465,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Acute otitis media,E_55,V_170,Acute otitis media,ASSOCIATED_WITH,3.846597684348194e-05,0.004034948212830015,-4.652948865070168,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Acute pulmonary edema,E_55,V_170,Acute pulmonary edema,ASSOCIATED_WITH,5.236150382238978e-05,0.00400729538356393,-4.3376813150786955,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Acute rhinosinusitis,E_55,V_170,Acute rhinosinusitis,ASSOCIATED_WITH,7.32171621027969e-05,0.003985756404480172,-3.9970391306740147,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Allergic sinusitis,E_55,V_170,Allergic sinusitis,ASSOCIATED_WITH,3.804740706920823e-05,0.004036102809563783,-4.664175882761135,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Anaphylaxis,E_55,V_170,Anaphylaxis,ASSOCIATED_WITH,3.5973811065544285e-05,0.004042229980239768,-4.721733040434691,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Anemia,E_55,V_170,Anemia,ASSOCIATED_WITH,1.9706375012316486e-05,0.004137363758785744,-5.346821400658915,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Atrial fibrillation,E_55,V_170,Atrial fibrillation,ASSOCIATED_WITH,4.7357454063269556e-05,0.004015344708484382,-4.44013337910651,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Boerhaave,E_55,V_170,Boerhaave,ASSOCIATED_WITH,6.596306068601583e-05,0.003991680206451204,-4.102857717486121,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Bronchiectasis,E_55,V_170,Bronchiectasis,ASSOCIATED_WITH,5.298013245033112e-05,0.004006407869006154,-4.32571471650396,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Bronchiolitis,E_55,V_170,Bronchiolitis,ASSOCIATED_WITH,0.002932551319648094,0.0039339939400499895,-0.293782291057511,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Bronchitis,E_55,V_170,Bronchitis,ASSOCIATED_WITH,0.0035876132930513596,0.003942830952623984,-0.09441179555159529,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Bronchospasm / acute asthma exacerbation,E_55,V_170,Bronchospasm / acute asthma exacerbation,ASSOCIATED_WITH,5.011275369581559e-05,0.0040107098081441075,-4.382428268198578,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Chagas,E_55,V_170,Chagas,ASSOCIATED_WITH,0.00010715816545220746,0.003968792735358067,-3.6119022257336133,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Chronic rhinosinusitis,E_55,V_170,Chronic rhinosinusitis,ASSOCIATED_WITH,4.84050534875841e-05,0.004013519012479318,-4.417799065891046,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Cluster headache,E_55,V_170,Cluster headache,ASSOCIATED_WITH,4.788354721317755e-05,0.004014417670602799,-4.428854979293012,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Croup,E_55,V_170,Croup,ASSOCIATED_WITH,0.00034106412005457026,0.003943959406744034,-2.4478672498606993,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Ebola,E_55,V_170,Ebola,ASSOCIATED_WITH,0.0012531328320802004,0.003935747987246382,-1.1444537240589252,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Epiglottitis,E_55,V_170,Epiglottitis,ASSOCIATED_WITH,5.784024524263983e-05,0.0040001070926043636,-4.236374556177955,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:GERD,E_55,V_170,GERD,ASSOCIATED_WITH,3.8374457960781306e-05,0.00403519845394082,-4.655392870779059,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Guillain-Barré syndrome,E_55,V_170,Guillain-Barré syndrome,ASSOCIATED_WITH,4.3578681309103584e-05,0.004022676166591046,-4.525111905086433,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:HIV (initial infection),E_55,V_170,HIV (initial infection),ASSOCIATED_WITH,3.437252947444403e-05,0.004047482163085237,-4.7685637495660105,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Influenza,E_55,V_170,Influenza,ASSOCIATED_WITH,3.7185780157667706e-05,0.0040385635768418315,-4.687691279044528,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Inguinal hernia,E_55,V_170,Inguinal hernia,ASSOCIATED_WITH,4.922471080482402e-05,0.0040121458416008,-4.400665684674346,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Larygospasm,E_55,V_170,Larygospasm,ASSOCIATED_WITH,9.026900162484202e-05,0.003975621967036043,-3.7851315387660023,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Localized edema,E_55,V_170,Localized edema,ASSOCIATED_WITH,3.583587170757929e-05,0.004042663427725616,-4.72568196603372,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Myasthenia gravis,E_55,V_170,Myasthenia gravis,ASSOCIATED_WITH,5.363080553469913e-05,0.00400549688417223,-4.313280888490606,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Myocarditis,E_55,V_170,Myocarditis,ASSOCIATED_WITH,8.966197435667533e-05,0.003975915845414342,-3.7919527415190166,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:PSVT,E_55,V_170,PSVT,ASSOCIATED_WITH,5.3019458141137794e-05,0.004006352163718181,-4.3249588292962855,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Pancreatic neoplasm,E_55,V_170,Pancreatic neoplasm,ASSOCIATED_WITH,5.283736658564937e-05,0.004006610808513005,-4.328463660891471,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Panic attack,E_55,V_170,Panic attack,ASSOCIATED_WITH,3.9842224789832265e-05,0.00403132723004648,-4.61689881329826,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Pericarditis,E_55,V_170,Pericarditis,ASSOCIATED_WITH,4.373496610540127e-05,0.004022347259987815,-4.5214503687320695,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Pneumonia,E_55,V_170,Pneumonia,ASSOCIATED_WITH,0.015982353624085757,0.003622286160606688,1.4843796390234538,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Possible NSTEMI / STEMI,E_55,V_170,Possible NSTEMI / STEMI,ASSOCIATED_WITH,4.6860356138706655e-05,0.004016240185897959,-4.450908342936917,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Pulmonary embolism,E_55,V_170,Pulmonary embolism,ASSOCIATED_WITH,3.63002758820967e-05,0.004041217614659782,-4.712448673843593,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Pulmonary neoplasm,E_55,V_170,Pulmonary neoplasm,ASSOCIATED_WITH,0.24234711426016373,0.00050631659620757,6.1709622051252255,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:SLE,E_55,V_170,SLE,ASSOCIATED_WITH,8.370302167908261e-05,0.0039790297046305295,-3.8615065019916206,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Sarcoidosis,E_55,V_170,Sarcoidosis,ASSOCIATED_WITH,4.6805523051720103e-05,0.004016340152350116,-4.452104031400094,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Scombroid food poisoning,E_55,V_170,Scombroid food poisoning,ASSOCIATED_WITH,5.372011818426001e-05,0.004005373594917127,-4.311586200458946,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Spontaneous pneumothorax,E_55,V_170,Spontaneous pneumothorax,ASSOCIATED_WITH,9.763718023823472e-05,0.003972349141326611,-3.705844565788981,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Spontaneous rib fracture,E_55,V_170,Spontaneous rib fracture,ASSOCIATED_WITH,0.0010359116022099447,0.003950116179887644,-1.3384624647898429,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Stable angina,E_55,V_170,Stable angina,ASSOCIATED_WITH,5.856515373352855e-05,0.003999258441915084,-4.223707535060854,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Tuberculosis,E_55,V_170,Tuberculosis,ASSOCIATED_WITH,6.125574272588055e-05,0.003996287039210966,-4.178047290368905,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:URTI,E_55,V_170,URTI,ASSOCIATED_WITH,1.551638530287984e-05,0.00419633959351471,-5.600007109412337,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Unstable angina,E_55,V_170,Unstable angina,ASSOCIATED_WITH,4.689551678859501e-05,0.004016176209980109,-4.450142382594836,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Viral pharyngitis,E_55,V_170,Viral pharyngitis,ASSOCIATED_WITH,1.6201678493891966e-05,0.004184473673291565,-5.553959881248846,0.620014270416731
OUTCOME:E_55:V_170,PATHOLOGY:Whooping cough,E_55,V_170,Whooping cough,ASSOCIATED_WITH,0.00016260162601626016,0.003956406946956293,-3.191782461352044,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Acute COPD exacerbation / infection,E_55,V_170|V_171,Acute COPD exacerbation / infection,ASSOCIATED_WITH,5.6366608421171295e-05,0.005910591148398694,-4.652606624949273,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Acute dystonic reactions,E_55,V_170|V_171,Acute dystonic reactions,ASSOCIATED_WITH,3.8370040672243114e-05,0.005959787936380914,-5.0454873201536055,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Acute laryngitis,E_55,V_170|V_171,Acute laryngitis,ASSOCIATED_WITH,4.130695196001487e-05,0.005948761573276702,-4.96988348319488,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Acute otitis media,E_55,V_170|V_171,Acute otitis media,ASSOCIATED_WITH,3.846597684348194e-05,0.005959400459107891,-5.042925199796715,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Acute pulmonary edema,E_55,V_170|V_171,Acute pulmonary edema,ASSOCIATED_WITH,5.236150382238978e-05,0.005918558724658874,-4.727657649252968,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Acute rhinosinusitis,E_55,V_170|V_171,Acute rhinosinusitis,ASSOCIATED_WITH,7.32171621027969e-05,0.005886746816532689,-4.387015464412808,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Allergic sinusitis,E_55,V_170|V_171,Allergic sinusitis,ASSOCIATED_WITH,3.804740706920823e-05,0.005961105736088502,-5.054152217510576,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Anaphylaxis,E_55,V_170|V_171,Anaphylaxis,ASSOCIATED_WITH,3.5973811065544285e-05,0.005970155236060619,-5.111709375305409,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Anemia,E_55,V_170|V_171,Anemia,ASSOCIATED_WITH,1.9706375012316486e-05,0.0061106626858813745,-5.736797737366572,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Atrial fibrillation,E_55,V_170|V_171,Atrial fibrillation,ASSOCIATED_WITH,4.7357454063269556e-05,0.005930447142575594,-4.830109713442326,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Boerhaave,E_55,V_170|V_171,Boerhaave,ASSOCIATED_WITH,6.596306068601583e-05,0.005895495951917767,-4.4928340513451515,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Bronchiectasis,E_55,V_170|V_171,Bronchiectasis,ASSOCIATED_WITH,5.298013245033112e-05,0.005917247913618907,-4.71569105066038,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Bronchiolitis,E_55,V_170|V_171,Bronchiolitis,ASSOCIATED_WITH,0.002932551319648094,0.005810296453846762,-0.6837586237302609,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Bronchitis,E_55,V_170|V_171,Bronchitis,ASSOCIATED_WITH,0.003889728096676737,0.005860207629077678,-0.4098456909386887,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Bronchospasm / acute asthma exacerbation,E_55,V_170|V_171,Bronchospasm / acute asthma exacerbation,ASSOCIATED_WITH,5.011275369581559e-05,0.005923601645246056,-4.772404602441454,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Chagas,E_55,V_170|V_171,Chagas,ASSOCIATED_WITH,0.00010715816545220746,0.00586169239396712,-4.001878559126105,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Chronic rhinosinusitis,E_55,V_170|V_171,Chronic rhinosinusitis,ASSOCIATED_WITH,4.84050534875841e-05,0.005927750688237922,-4.807775400190279,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Cluster headache,E_55,V_170|V_171,Cluster headache,ASSOCIATED_WITH,4.788354721317755e-05,0.005929077957722231,-4.818831313610256,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Croup,E_55,V_170|V_171,Croup,ASSOCIATED_WITH,0.00034106412005457026,0.005825014909613523,-2.837843582740862,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Ebola,E_55,V_170|V_171,Ebola,ASSOCIATED_WITH,0.0012531328320802004,0.005812887086765974,-1.5344300567682585,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Epiglottitis,E_55,V_170|V_171,Epiglottitis,ASSOCIATED_WITH,5.784024524263983e-05,0.005907942007371541,-4.626350890207414,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:GERD,E_55,V_170|V_171,GERD,ASSOCIATED_WITH,3.8374457960781306e-05,0.005959770051705357,-5.0453692055105686,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Guillain-Barré syndrome,E_55,V_170|V_171,Guillain-Barré syndrome,ASSOCIATED_WITH,4.3578681309103584e-05,0.0059412753100023434,-4.915088239568823,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:HIV (initial infection),E_55,V_170|V_171,HIV (initial infection),ASSOCIATED_WITH,3.437252947444403e-05,0.0059779124262919784,-5.158540084540396,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Influenza,E_55,V_170|V_171,Influenza,ASSOCIATED_WITH,3.7185780157667706e-05,0.0059647401563767055,-5.077667613842721,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Inguinal hernia,E_55,V_170|V_171,Inguinal hernia,ASSOCIATED_WITH,4.922471080482402e-05,0.005925722589057404,-4.79064201894604,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Larygospasm,E_55,V_170|V_171,Larygospasm,ASSOCIATED_WITH,9.026900162484202e-05,0.005871778800099341,-4.1751078722982635,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Localized edema,E_55,V_170|V_171,Localized edema,ASSOCIATED_WITH,3.583587170757929e-05,0.005970795414573431,-5.1156583009130046,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Myasthenia gravis,E_55,V_170|V_171,Myasthenia gravis,ASSOCIATED_WITH,5.363080553469913e-05,0.0059159024382494175,-4.703257222628696,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Myocarditis,E_55,V_170|V_171,Myocarditis,ASSOCIATED_WITH,8.966197435667533e-05,0.005872212842582709,-4.1819290750572815,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:PSVT,E_55,V_170|V_171,PSVT,ASSOCIATED_WITH,5.3019458141137794e-05,0.005917165639918919,-4.714935163451586,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Pancreatic neoplasm,E_55,V_170|V_171,Pancreatic neoplasm,ASSOCIATED_WITH,5.283736658564937e-05,0.005917547644303541,-4.718439995051974,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Panic attack,E_55,V_170|V_171,Panic attack,ASSOCIATED_WITH,3.9842224789832265e-05,0.005954052463216887,-5.00687514795292,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Pericarditis,E_55,V_170|V_171,Pericarditis,ASSOCIATED_WITH,4.373496610540127e-05,0.0059407895327236995,-4.911426703207895,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Pneumonia,E_55,V_170|V_171,Pneumonia,ASSOCIATED_WITH,0.020084362060291783,0.005440429793953722,1.306083307302372,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Possible NSTEMI / STEMI,E_55,V_170|V_171,Possible NSTEMI / STEMI,ASSOCIATED_WITH,4.6860356138706655e-05,0.005931769714323263,-4.840884677290665,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Pulmonary embolism,E_55,V_170|V_171,Pulmonary embolism,ASSOCIATED_WITH,3.63002758820967e-05,0.005968660026807879,-5.102425008694299,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:Pulmonary neoplasm,E_55,V_170|V_171,Pulmonary neoplasm,ASSOCIATED_WITH,0.3665130357020018,0.0006239956488417513,6.3756443725774945,0.620014270416731
OUTCOME:E_55:V_170|V_171,PATHOLOGY:SLE,E_55,V_170|V_171,SLE,ASSOCIATED_WITH,8.370302167908261e-05,0.005876811844370028,-4.251482835593446,0.620014270416731
