cohort,policy_name,dataset_name,budget,split,num_workups,candidate_pool_recall_count,candidate_pool_recall,current_pool_recall_count,current_pool_recall,recoveries_vs_current_pool,lost_truth_vs_current_pool,mean_pool_size,median_pool_size,p90_pool_size,mean_pool_size_delta,mean_questions
scale_meddx100,saved_sources_union,ddxplus,5,test,20,19,0.95,17,0.85,2,0,16.05,16.0,18.0,8.05,4.5
scale_meddx100,saved_sources_union,ddxplus,5,train,60,56,0.9333333333333333,53,0.8833333333333333,3,0,15.666666666666666,16.0,18.0,7.666666666666667,4.433333333333334
scale_meddx100,saved_sources_union,ddxplus,5,validate,20,19,0.95,17,0.85,2,0,14.6,15.0,16.1,6.6,4.3
scale_meddx100,saved_sources_union,ddxplus,10,test,20,20,1.0,18,0.9,2,0,17.65,17.5,20.1,9.65,7.85
scale_meddx100,saved_sources_union,ddxplus,10,train,60,57,0.95,52,0.8666666666666667,5,0,16.283333333333335,16.0,19.1,8.283333333333333,7.666666666666667
scale_meddx100,saved_sources_union,ddxplus,10,validate,20,20,1.0,20,1.0,0,0,16.05,16.0,19.1,8.05,7.3
scale_meddx100,saved_sources_union,ddxplus,15,test,20,20,1.0,19,0.95,1,0,17.7,18.0,20.0,9.7,9.35
scale_meddx100,saved_sources_union,ddxplus,15,train,60,56,0.9333333333333333,52,0.8666666666666667,4,0,16.666666666666668,17.0,20.1,8.666666666666666,9.866666666666667
scale_meddx100,saved_sources_union,ddxplus,15,validate,20,20,1.0,19,0.95,1,0,15.85,16.0,17.300000000000004,7.85,9.5
scale_meddx100,saved_sources_union,icraft_md,5,test,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,3.2
scale_meddx100,saved_sources_union,icraft_md,5,train,60,60,1.0,60,1.0,0,0,4.0,4.0,4.0,0.0,3.0833333333333335
scale_meddx100,saved_sources_union,icraft_md,5,validate,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,3.05
scale_meddx100,saved_sources_union,icraft_md,10,test,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,4.2
scale_meddx100,saved_sources_union,icraft_md,10,train,60,60,1.0,60,1.0,0,0,4.0,4.0,4.0,0.0,4.116666666666666
scale_meddx100,saved_sources_union,icraft_md,10,validate,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,4.35
scale_meddx100,saved_sources_union,icraft_md,15,test,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,5.15
scale_meddx100,saved_sources_union,icraft_md,15,train,60,60,1.0,60,1.0,0,0,4.0,4.0,4.0,0.0,5.283333333333333
scale_meddx100,saved_sources_union,icraft_md,15,validate,20,20,1.0,20,1.0,0,0,4.0,4.0,4.0,0.0,5.2
scale_meddx100,saved_sources_union,rarebench,5,test,20,20,1.0,17,0.85,3,0,12.1,12.0,14.0,4.1,3.6
scale_meddx100,saved_sources_union,rarebench,5,train,60,53,0.8833333333333333,50,0.8333333333333334,3,0,12.2,12.0,14.0,4.2,3.466666666666667
scale_meddx100,saved_sources_union,rarebench,5,validate,20,16,0.8,15,0.75,1,0,12.2,12.0,13.100000000000001,4.2,3.6
scale_meddx100,saved_sources_union,rarebench,10,test,20,17,0.85,15,0.75,2,0,12.25,12.0,13.100000000000001,4.25,5.1
scale_meddx100,saved_sources_union,rarebench,10,train,60,52,0.8666666666666667,49,0.8166666666666667,3,0,12.233333333333333,12.0,14.0,4.233333333333333,5.133333333333334
scale_meddx100,saved_sources_union,rarebench,10,validate,20,15,0.75,15,0.75,0,0,12.15,12.0,13.0,4.15,5.4
scale_meddx100,saved_sources_union,rarebench,15,test,20,19,0.95,15,0.75,4,0,12.2,11.5,14.300000000000004,4.2,6.15
scale_meddx100,saved_sources_union,rarebench,15,train,60,52,0.8666666666666667,51,0.85,1,0,12.366666666666667,12.0,14.100000000000001,4.366666666666666,6.266666666666667
scale_meddx100,saved_sources_union,rarebench,15,validate,20,17,0.85,15,0.75,2,0,12.25,12.0,14.0,4.25,6.2
transfer_old90,current_pool,ALL,-1,ALL,90,81,0.9,81,0.9,0,0,6.666666666666667,8.0,8.0,0.0,6.0777777777777775
transfer_old90,current_pool,ddxplus,5,ALL,10,7,0.7,7,0.7,0,0,8.0,8.0,8.0,0.0,5.0
transfer_old90,current_pool,ddxplus,10,ALL,10,8,0.8,8,0.8,0,0,8.0,8.0,8.0,0.0,9.0
transfer_old90,current_pool,ddxplus,15,ALL,10,9,0.9,9,0.9,0,0,8.0,8.0,8.0,0.0,11.4
transfer_old90,current_pool,icraft_md,5,ALL,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,3.2
transfer_old90,current_pool,icraft_md,10,ALL,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,4.6
transfer_old90,current_pool,icraft_md,15,ALL,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,6.1
transfer_old90,current_pool,rarebench,5,ALL,10,9,0.9,9,0.9,0,0,8.0,8.0,8.0,0.0,3.5
transfer_old90,current_pool,rarebench,10,ALL,10,9,0.9,9,0.9,0,0,8.0,8.0,8.0,0.0,5.4
transfer_old90,current_pool,rarebench,15,ALL,10,9,0.9,9,0.9,0,0,8.0,8.0,8.0,0.0,6.5
transfer_old90,current_pool,ALL,-1,transfer,90,81,0.9,81,0.9,0,0,6.666666666666667,8.0,8.0,0.0,6.0777777777777775
transfer_old90,current_pool,ddxplus,5,transfer,10,7,0.7,7,0.7,0,0,8.0,8.0,8.0,0.0,5.0
transfer_old90,current_pool,ddxplus,10,transfer,10,8,0.8,8,0.8,0,0,8.0,8.0,8.0,0.0,9.0
transfer_old90,current_pool,ddxplus,15,transfer,10,9,0.9,9,0.9,0,0,8.0,8.0,8.0,0.0,11.4
transfer_old90,current_pool,icraft_md,5,transfer,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,3.2
transfer_old90,current_pool,icraft_md,10,transfer,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,4.6
transfer_old90,current_pool,icraft_md,15,transfer,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,6.1
transfer_old90,current_pool,rarebench,5,transfer,10,9,0.9,9,0.9,0,0,8.0,8.0,8.0,0.0,3.5
transfer_old90,current_pool,rarebench,10,transfer,10,9,0.9,9,0.9,0,0,8.0,8.0,8.0,0.0,5.4
transfer_old90,current_pool,rarebench,15,transfer,10,9,0.9,9,0.9,0,0,8.0,8.0,8.0,0.0,6.5
transfer_old90,saved_plus_ddx_bayes10,ALL,-1,ALL,90,89,0.9888888888888889,81,0.9,8,0,11.688888888888888,11.0,20.200000000000017,5.022222222222222,6.0777777777777775
transfer_old90,saved_plus_ddx_bayes10,ddxplus,5,ALL,10,10,1.0,7,0.7,3,0,19.0,19.0,23.1,11.0,5.0
transfer_old90,saved_plus_ddx_bayes10,ddxplus,10,ALL,10,10,1.0,8,0.8,2,0,19.9,19.0,25.2,11.9,9.0
transfer_old90,saved_plus_ddx_bayes10,ddxplus,15,ALL,10,10,1.0,9,0.9,1,0,20.7,21.0,24.2,12.7,11.4
transfer_old90,saved_plus_ddx_bayes10,icraft_md,5,ALL,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,3.2
transfer_old90,saved_plus_ddx_bayes10,icraft_md,10,ALL,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,4.6
transfer_old90,saved_plus_ddx_bayes10,icraft_md,15,ALL,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,6.1
transfer_old90,saved_plus_ddx_bayes10,rarebench,5,ALL,10,10,1.0,9,0.9,1,0,11.1,11.0,12.0,3.1,3.5
transfer_old90,saved_plus_ddx_bayes10,rarebench,10,ALL,10,9,0.9,9,0.9,0,0,11.3,11.0,12.2,3.3,5.4
transfer_old90,saved_plus_ddx_bayes10,rarebench,15,ALL,10,10,1.0,9,0.9,1,0,11.2,11.0,12.1,3.2,6.5
transfer_old90,saved_plus_ddx_bayes10,ALL,-1,transfer,90,89,0.9888888888888889,81,0.9,8,0,11.688888888888888,11.0,20.200000000000017,5.022222222222222,6.0777777777777775
transfer_old90,saved_plus_ddx_bayes10,ddxplus,5,transfer,10,10,1.0,7,0.7,3,0,19.0,19.0,23.1,11.0,5.0
transfer_old90,saved_plus_ddx_bayes10,ddxplus,10,transfer,10,10,1.0,8,0.8,2,0,19.9,19.0,25.2,11.9,9.0
transfer_old90,saved_plus_ddx_bayes10,ddxplus,15,transfer,10,10,1.0,9,0.9,1,0,20.7,21.0,24.2,12.7,11.4
transfer_old90,saved_plus_ddx_bayes10,icraft_md,5,transfer,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,3.2
transfer_old90,saved_plus_ddx_bayes10,icraft_md,10,transfer,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,4.6
transfer_old90,saved_plus_ddx_bayes10,icraft_md,15,transfer,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,6.1
transfer_old90,saved_plus_ddx_bayes10,rarebench,5,transfer,10,10,1.0,9,0.9,1,0,11.1,11.0,12.0,3.1,3.5
transfer_old90,saved_plus_ddx_bayes10,rarebench,10,transfer,10,9,0.9,9,0.9,0,0,11.3,11.0,12.2,3.3,5.4
transfer_old90,saved_plus_ddx_bayes10,rarebench,15,transfer,10,10,1.0,9,0.9,1,0,11.2,11.0,12.1,3.2,6.5
transfer_old90,saved_plus_visible_rare_hpo10,ALL,-1,ALL,90,88,0.9777777777777777,81,0.9,7,0,11.61111111111111,13.0,18.0,4.944444444444445,6.0777777777777775
transfer_old90,saved_plus_visible_rare_hpo10,ddxplus,5,ALL,10,10,1.0,7,0.7,3,0,16.0,16.5,18.0,8.0,5.0
transfer_old90,saved_plus_visible_rare_hpo10,ddxplus,10,ALL,10,10,1.0,8,0.8,2,0,17.0,16.0,23.0,9.0,9.0
transfer_old90,saved_plus_visible_rare_hpo10,ddxplus,15,ALL,10,9,0.9,9,0.9,0,0,17.5,17.0,22.0,9.5,11.4
transfer_old90,saved_plus_visible_rare_hpo10,icraft_md,5,ALL,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,3.2
transfer_old90,saved_plus_visible_rare_hpo10,icraft_md,10,ALL,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,4.6
transfer_old90,saved_plus_visible_rare_hpo10,icraft_md,15,ALL,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,6.1
transfer_old90,saved_plus_visible_rare_hpo10,rarebench,5,ALL,10,10,1.0,9,0.9,1,0,13.8,13.0,16.1,5.8,3.5
transfer_old90,saved_plus_visible_rare_hpo10,rarebench,10,ALL,10,9,0.9,9,0.9,0,0,14.2,14.0,16.1,6.2,5.4
transfer_old90,saved_plus_visible_rare_hpo10,rarebench,15,ALL,10,10,1.0,9,0.9,1,0,14.0,13.5,17.0,6.0,6.5
transfer_old90,saved_plus_visible_rare_hpo10,ALL,-1,transfer,90,88,0.9777777777777777,81,0.9,7,0,11.61111111111111,13.0,18.0,4.944444444444445,6.0777777777777775
transfer_old90,saved_plus_visible_rare_hpo10,ddxplus,5,transfer,10,10,1.0,7,0.7,3,0,16.0,16.5,18.0,8.0,5.0
transfer_old90,saved_plus_visible_rare_hpo10,ddxplus,10,transfer,10,10,1.0,8,0.8,2,0,17.0,16.0,23.0,9.0,9.0
transfer_old90,saved_plus_visible_rare_hpo10,ddxplus,15,transfer,10,9,0.9,9,0.9,0,0,17.5,17.0,22.0,9.5,11.4
transfer_old90,saved_plus_visible_rare_hpo10,icraft_md,5,transfer,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,3.2
transfer_old90,saved_plus_visible_rare_hpo10,icraft_md,10,transfer,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,4.6
transfer_old90,saved_plus_visible_rare_hpo10,icraft_md,15,transfer,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,6.1
transfer_old90,saved_plus_visible_rare_hpo10,rarebench,5,transfer,10,10,1.0,9,0.9,1,0,13.8,13.0,16.1,5.8,3.5
transfer_old90,saved_plus_visible_rare_hpo10,rarebench,10,transfer,10,9,0.9,9,0.9,0,0,14.2,14.0,16.1,6.2,5.4
transfer_old90,saved_plus_visible_rare_hpo10,rarebench,15,transfer,10,10,1.0,9,0.9,1,0,14.0,13.5,17.0,6.0,6.5
transfer_old90,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ALL,-1,ALL,90,89,0.9888888888888889,81,0.9,8,0,12.622222222222222,13.5,20.200000000000017,5.955555555555556,6.0777777777777775
transfer_old90,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,5,ALL,10,10,1.0,7,0.7,3,0,19.0,19.0,23.1,11.0,5.0
transfer_old90,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,10,ALL,10,10,1.0,8,0.8,2,0,19.9,19.0,25.2,11.9,9.0
transfer_old90,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,15,ALL,10,10,1.0,9,0.9,1,0,20.7,21.0,24.2,12.7,11.4
transfer_old90,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,icraft_md,5,ALL,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,3.2
transfer_old90,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,icraft_md,10,ALL,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,4.6
transfer_old90,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,icraft_md,15,ALL,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,6.1
transfer_old90,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,rarebench,5,ALL,10,10,1.0,9,0.9,1,0,13.8,13.0,16.1,5.8,3.5
transfer_old90,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,rarebench,10,ALL,10,9,0.9,9,0.9,0,0,14.2,14.0,16.1,6.2,5.4
transfer_old90,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,rarebench,15,ALL,10,10,1.0,9,0.9,1,0,14.0,13.5,17.0,6.0,6.5
transfer_old90,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ALL,-1,transfer,90,89,0.9888888888888889,81,0.9,8,0,12.622222222222222,13.5,20.200000000000017,5.955555555555556,6.0777777777777775
transfer_old90,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,5,transfer,10,10,1.0,7,0.7,3,0,19.0,19.0,23.1,11.0,5.0
transfer_old90,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,10,transfer,10,10,1.0,8,0.8,2,0,19.9,19.0,25.2,11.9,9.0
transfer_old90,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,15,transfer,10,10,1.0,9,0.9,1,0,20.7,21.0,24.2,12.7,11.4
transfer_old90,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,icraft_md,5,transfer,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,3.2
transfer_old90,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,icraft_md,10,transfer,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,4.6
transfer_old90,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,icraft_md,15,transfer,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,6.1
transfer_old90,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,rarebench,5,transfer,10,10,1.0,9,0.9,1,0,13.8,13.0,16.1,5.8,3.5
transfer_old90,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,rarebench,10,transfer,10,9,0.9,9,0.9,0,0,14.2,14.0,16.1,6.2,5.4
transfer_old90,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,rarebench,15,transfer,10,10,1.0,9,0.9,1,0,14.0,13.5,17.0,6.0,6.5
transfer_old90,saved_sources_union,ALL,-1,ALL,90,88,0.9777777777777777,81,0.9,7,0,10.677777777777777,11.0,18.0,4.011111111111111,6.0777777777777775
transfer_old90,saved_sources_union,ddxplus,5,ALL,10,10,1.0,7,0.7,3,0,16.0,16.5,18.0,8.0,5.0
transfer_old90,saved_sources_union,ddxplus,10,ALL,10,10,1.0,8,0.8,2,0,17.0,16.0,23.0,9.0,9.0
transfer_old90,saved_sources_union,ddxplus,15,ALL,10,9,0.9,9,0.9,0,0,17.5,17.0,22.0,9.5,11.4
transfer_old90,saved_sources_union,icraft_md,5,ALL,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,3.2
transfer_old90,saved_sources_union,icraft_md,10,ALL,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,4.6
transfer_old90,saved_sources_union,icraft_md,15,ALL,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,6.1
transfer_old90,saved_sources_union,rarebench,5,ALL,10,10,1.0,9,0.9,1,0,11.1,11.0,12.0,3.1,3.5
transfer_old90,saved_sources_union,rarebench,10,ALL,10,9,0.9,9,0.9,0,0,11.3,11.0,12.2,3.3,5.4
transfer_old90,saved_sources_union,rarebench,15,ALL,10,10,1.0,9,0.9,1,0,11.2,11.0,12.1,3.2,6.5
transfer_old90,saved_sources_union,ALL,-1,transfer,90,88,0.9777777777777777,81,0.9,7,0,10.677777777777777,11.0,18.0,4.011111111111111,6.0777777777777775
transfer_old90,saved_sources_union,ddxplus,5,transfer,10,10,1.0,7,0.7,3,0,16.0,16.5,18.0,8.0,5.0
transfer_old90,saved_sources_union,ddxplus,10,transfer,10,10,1.0,8,0.8,2,0,17.0,16.0,23.0,9.0,9.0
transfer_old90,saved_sources_union,ddxplus,15,transfer,10,9,0.9,9,0.9,0,0,17.5,17.0,22.0,9.5,11.4
transfer_old90,saved_sources_union,icraft_md,5,transfer,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,3.2
transfer_old90,saved_sources_union,icraft_md,10,transfer,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,4.6
transfer_old90,saved_sources_union,icraft_md,15,transfer,10,10,1.0,10,1.0,0,0,4.0,4.0,4.0,0.0,6.1
transfer_old90,saved_sources_union,rarebench,5,transfer,10,10,1.0,9,0.9,1,0,11.1,11.0,12.0,3.1,3.5
transfer_old90,saved_sources_union,rarebench,10,transfer,10,9,0.9,9,0.9,0,0,11.3,11.0,12.2,3.3,5.4
transfer_old90,saved_sources_union,rarebench,15,transfer,10,10,1.0,9,0.9,1,0,11.2,11.0,12.1,3.2,6.5
